OrderID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,ProductID,SupplierID,OrderQty,IsLate
ORD03784,2023-04-16,2023-04-26,2023-05-05,P0022,S015,371,1
ORD00032,2023-04-17,2023-04-26,2023-04-26,P0031,S007,98,0
ORD00301,2023-04-17,2023-04-26,2023-04-26,P0028,S011,489,0
ORD00325,2023-04-17,2023-04-24,2023-04-22,P0051,S019,485,0
ORD00771,2023-04-17,2023-04-28,2023-04-27,P0042,S016,91,0
ORD00792,2023-04-17,2023-04-23,2023-04-21,P0008,S016,194,0
ORD00888,2023-04-17,2023-04-28,2023-04-27,P0045,S020,296,0
ORD01037,2023-04-17,2023-05-01,2023-04-29,P0008,S003,273,0
ORD01381,2023-04-17,2023-04-25,2023-04-25,P0051,S008,121,0
ORD02249,2023-04-17,2023-05-01,2023-05-01,P0097,S020,220,0
ORD02507,2023-04-17,2023-05-02,2023-05-07,P0058,S006,496,1
ORD03010,2023-04-17,2023-04-22,2023-04-21,P0084,S018,458,0
ORD03297,2023-04-17,2023-04-26,2023-04-24,P0020,S002,122,0
ORD03441,2023-04-17,2023-04-22,2023-04-20,P0058,S004,375,0
ORD03714,2023-04-17,2023-04-22,2023-04-23,P0071,S007,275,1
ORD04256,2023-04-17,2023-04-26,2023-04-25,P0091,S010,140,0
ORD04326,2023-04-17,2023-05-01,2023-04-29,P0053,S018,75,0
ORD04337,2023-04-17,2023-04-24,2023-04-23,P0089,S016,95,0
ORD04467,2023-04-17,2023-04-26,2023-04-24,P0085,S005,330,0
ORD04559,2023-04-17,2023-04-29,2023-04-27,P0053,S003,226,0
ORD04616,2023-04-17,2023-05-02,2023-05-08,P0029,S012,140,1
ORD04748,2023-04-17,2023-04-26,2023-04-26,P0041,S018,209,0
ORD01250,2023-04-18,2023-04-23,2023-04-22,P0034,S018,192,0
ORD01371,2023-04-18,2023-04-30,2023-04-29,P0085,S010,97,0
ORD01475,2023-04-18,2023-04-27,2023-04-30,P0063,S013,10,1
ORD01515,2023-04-18,2023-04-23,2023-04-23,P0063,S008,382,0
ORD01603,2023-04-18,2023-04-29,2023-05-01,P0017,S019,332,1
ORD01618,2023-04-18,2023-04-24,2023-04-30,P0081,S018,319,1
ORD01945,2023-04-18,2023-05-01,2023-05-11,P0041,S014,60,1
ORD02623,2023-04-18,2023-04-24,2023-04-25,P0034,S001,382,1
ORD02839,2023-04-18,2023-04-27,2023-04-27,P0015,S017,133,0
ORD03373,2023-04-18,2023-04-25,2023-04-28,P0092,S007,270,1
ORD03620,2023-04-18,2023-05-01,2023-04-30,P0069,S017,68,0
ORD04046,2023-04-18,2023-04-23,2023-04-26,P0038,S015,446,1
ORD04061,2023-04-18,2023-04-29,2023-04-29,P0099,S019,491,0
ORD04111,2023-04-18,2023-05-02,2023-05-10,P0073,S008,145,1
ORD04217,2023-04-18,2023-05-01,2023-05-11,P0009,S015,174,1
ORD04471,2023-04-18,2023-04-25,2023-04-27,P0100,S017,150,1
ORD00097,2023-04-19,2023-04-24,2023-04-30,P0032,S020,74,1
ORD00117,2023-04-19,2023-05-04,2023-05-04,P0045,S005,442,0
ORD00519,2023-04-19,2023-05-01,2023-04-30,P0008,S014,273,0
ORD01211,2023-04-19,2023-05-04,2023-05-05,P0096,S002,46,1
ORD01479,2023-04-19,2023-04-27,2023-04-30,P0098,S006,108,1
ORD01670,2023-04-19,2023-04-24,2023-04-23,P0025,S020,292,0
ORD02067,2023-04-19,2023-05-04,2023-05-03,P0091,S016,134,0
ORD02836,2023-04-19,2023-04-26,2023-04-25,P0044,S004,192,0
ORD03170,2023-04-19,2023-04-26,2023-04-28,P0002,S006,104,1
ORD03653,2023-04-19,2023-05-03,2023-05-03,P0054,S001,263,0
ORD03957,2023-04-19,2023-04-30,2023-04-30,P0071,S001,487,0
ORD04182,2023-04-19,2023-05-04,2023-05-04,P0006,S017,418,0
ORD04331,2023-04-19,2023-04-30,2023-04-28,P0096,S010,229,0
ORD04733,2023-04-19,2023-05-03,2023-05-01,P0007,S017,210,0
ORD00697,2023-04-20,2023-05-01,2023-04-29,P0079,S017,366,0
ORD01698,2023-04-20,2023-04-28,2023-04-26,P0055,S002,148,0
ORD01755,2023-04-20,2023-05-04,2023-05-04,P0072,S015,43,0
ORD01961,2023-04-20,2023-05-01,2023-05-10,P0079,S001,116,1
ORD02167,2023-04-20,2023-05-03,2023-05-01,P0061,S010,62,0
ORD02235,2023-04-20,2023-05-04,2023-05-12,P0016,S015,391,1
ORD02332,2023-04-20,2023-05-02,2023-05-02,P0092,S004,173,0
ORD02536,2023-04-20,2023-05-05,2023-05-04,P0028,S007,60,0
ORD02989,2023-04-20,2023-04-30,2023-05-09,P0067,S016,134,1
ORD03009,2023-04-20,2023-04-29,2023-04-28,P0049,S002,182,0
ORD03650,2023-04-20,2023-04-29,2023-05-06,P0027,S001,226,1
ORD03693,2023-04-20,2023-04-29,2023-04-29,P0094,S019,477,0
ORD03795,2023-04-20,2023-04-27,2023-04-27,P0051,S013,309,0
ORD04136,2023-04-20,2023-04-27,2023-04-26,P0081,S005,381,0
ORD04313,2023-04-20,2023-04-28,2023-04-27,P0043,S006,436,0
ORD04432,2023-04-20,2023-05-05,2023-05-11,P0087,S008,317,1
ORD04509,2023-04-20,2023-04-28,2023-04-26,P0014,S011,150,0
ORD00021,2023-04-21,2023-04-30,2023-04-28,P0077,S016,154,0
ORD00099,2023-04-21,2023-05-01,2023-04-29,P0001,S008,151,0
ORD00172,2023-04-21,2023-05-04,2023-05-02,P0068,S005,226,0
ORD01026,2023-04-21,2023-05-03,2023-05-02,P0002,S019,383,0
ORD01185,2023-04-21,2023-05-06,2023-05-06,P0053,S010,415,0
ORD01428,2023-04-21,2023-04-26,2023-04-24,P0083,S015,349,0
ORD01709,2023-04-21,2023-04-29,2023-04-27,P0074,S012,499,0
ORD02287,2023-04-21,2023-04-26,2023-04-27,P0079,S005,257,1
ORD03252,2023-04-21,2023-04-26,2023-04-24,P0016,S010,11,0
ORD03458,2023-04-21,2023-04-28,2023-05-07,P0038,S009,244,1
ORD03670,2023-04-21,2023-04-30,2023-04-30,P0071,S006,339,0
ORD04019,2023-04-21,2023-05-04,2023-05-03,P0072,S011,273,0
ORD04483,2023-04-21,2023-05-06,2023-05-06,P0010,S009,77,0
ORD04503,2023-04-21,2023-04-26,2023-04-26,P0010,S012,65,0
ORD04657,2023-04-21,2023-04-29,2023-04-27,P0072,S009,281,0
ORD04816,2023-04-21,2023-04-30,2023-04-30,P0081,S009,314,0
ORD00272,2023-04-22,2023-05-07,2023-05-07,P0068,S008,238,0
ORD00531,2023-04-22,2023-05-01,2023-04-29,P0051,S015,309,0
ORD00717,2023-04-22,2023-05-01,2023-05-05,P0064,S019,387,1
ORD01418,2023-04-22,2023-05-03,2023-05-01,P0016,S016,198,0
ORD01708,2023-04-22,2023-05-03,2023-05-03,P0077,S007,203,0
ORD02112,2023-04-22,2023-04-28,2023-04-28,P0021,S007,402,0
ORD02314,2023-04-22,2023-04-28,2023-04-28,P0077,S012,201,0
ORD02412,2023-04-22,2023-05-01,2023-04-29,P0031,S014,281,0
ORD02746,2023-04-22,2023-04-28,2023-04-29,P0076,S012,219,1
ORD03262,2023-04-22,2023-05-06,2023-05-05,P0075,S007,367,0
ORD03424,2023-04-22,2023-05-07,2023-05-05,P0099,S019,461,0
ORD03436,2023-04-22,2023-05-01,2023-04-29,P0039,S003,106,0
ORD03998,2023-04-22,2023-05-06,2023-05-04,P0024,S011,338,0
ORD04235,2023-04-22,2023-05-02,2023-04-30,P0006,S004,358,0
ORD04732,2023-04-22,2023-05-05,2023-05-05,P0074,S016,439,0
ORD04749,2023-04-22,2023-05-06,2023-05-14,P0077,S002,214,1
ORD00469,2023-04-23,2023-05-04,2023-05-07,P0023,S019,131,1
ORD00473,2023-04-23,2023-05-06,2023-05-05,P0079,S001,113,0
ORD00680,2023-04-23,2023-05-07,2023-05-17,P0099,S014,103,1
ORD01024,2023-04-23,2023-05-07,2023-05-17,P0022,S010,305,1
ORD01245,2023-04-23,2023-05-08,2023-05-18,P0092,S019,346,1
ORD01437,2023-04-23,2023-05-08,2023-05-06,P0080,S003,198,0
ORD01887,2023-04-23,2023-05-02,2023-04-30,P0038,S015,454,0
ORD01966,2023-04-23,2023-05-02,2023-05-01,P0042,S004,136,0
ORD02227,2023-04-23,2023-04-30,2023-04-30,P0029,S017,347,0
ORD02573,2023-04-23,2023-04-29,2023-05-04,P0056,S009,306,1
ORD02631,2023-04-23,2023-05-05,2023-05-05,P0090,S008,287,0
ORD02857,2023-04-23,2023-05-08,2023-05-07,P0084,S011,134,0
ORD03516,2023-04-23,2023-05-04,2023-05-02,P0089,S014,391,0
ORD03944,2023-04-23,2023-05-06,2023-05-13,P0007,S016,166,1
ORD04202,2023-04-23,2023-05-04,2023-05-10,P0093,S006,290,1
ORD04210,2023-04-23,2023-04-29,2023-04-27,P0075,S016,23,0
ORD04574,2023-04-23,2023-05-04,2023-05-04,P0099,S015,223,0
ORD04645,2023-04-23,2023-04-28,2023-04-27,P0018,S015,252,0
ORD00137,2023-04-24,2023-05-01,2023-05-03,P0068,S011,271,1
ORD00270,2023-04-24,2023-05-01,2023-04-30,P0096,S008,320,0
ORD00539,2023-04-24,2023-05-09,2023-05-07,P0046,S018,269,0
ORD00626,2023-04-24,2023-05-09,2023-05-08,P0038,S007,121,0
ORD00816,2023-04-24,2023-05-03,2023-05-03,P0017,S014,182,0
ORD01330,2023-04-24,2023-05-06,2023-05-06,P0036,S008,262,0
ORD02071,2023-04-24,2023-05-01,2023-04-30,P0047,S020,184,0
ORD03364,2023-04-24,2023-05-02,2023-05-09,P0055,S012,54,1
ORD03734,2023-04-24,2023-05-06,2023-05-05,P0001,S017,86,0
ORD03983,2023-04-24,2023-05-04,2023-05-02,P0075,S004,452,0
ORD04819,2023-04-24,2023-05-06,2023-05-06,P0062,S012,375,0
ORD00558,2023-04-25,2023-05-03,2023-05-01,P0065,S005,96,0
ORD00661,2023-04-25,2023-05-04,2023-05-13,P0066,S019,56,1
ORD01253,2023-04-25,2023-05-04,2023-05-03,P0099,S016,33,0
ORD01339,2023-04-25,2023-05-04,2023-05-02,P0058,S002,171,0
ORD01638,2023-04-25,2023-05-03,2023-05-03,P0046,S001,345,0
ORD01947,2023-04-25,2023-05-04,2023-05-03,P0078,S006,395,0
ORD02199,2023-04-25,2023-05-10,2023-05-08,P0059,S019,344,0
ORD02441,2023-04-25,2023-05-05,2023-05-15,P0062,S001,297,1
ORD02853,2023-04-25,2023-05-02,2023-05-01,P0052,S010,298,0
ORD02903,2023-04-25,2023-05-05,2023-05-05,P0051,S012,357,0
ORD03082,2023-04-25,2023-05-06,2023-05-05,P0075,S011,418,0
ORD03431,2023-04-25,2023-04-30,2023-04-30,P0095,S019,457,0
ORD03530,2023-04-25,2023-05-02,2023-04-30,P0094,S012,448,0
ORD03577,2023-04-25,2023-05-06,2023-05-06,P0030,S020,283,0
ORD03748,2023-04-25,2023-05-04,2023-05-04,P0040,S009,345,0
ORD03925,2023-04-25,2023-05-03,2023-05-03,P0053,S004,68,0
ORD04641,2023-04-25,2023-05-03,2023-05-01,P0045,S017,188,0
ORD04876,2023-04-25,2023-05-03,2023-05-08,P0038,S002,15,1
ORD00085,2023-04-26,2023-05-09,2023-05-08,P0002,S013,145,0
ORD00296,2023-04-26,2023-05-03,2023-05-03,P0072,S010,221,0
ORD01042,2023-04-26,2023-05-06,2023-05-04,P0088,S011,226,0
ORD01341,2023-04-26,2023-05-02,2023-05-02,P0022,S014,178,0
ORD01398,2023-04-26,2023-05-07,2023-05-06,P0098,S014,408,0
ORD02009,2023-04-26,2023-05-11,2023-05-15,P0036,S012,155,1
ORD02229,2023-04-26,2023-05-03,2023-05-02,P0043,S009,373,0
ORD02252,2023-04-26,2023-05-03,2023-05-03,P0093,S009,388,0
ORD02259,2023-04-26,2023-05-02,2023-05-12,P0077,S017,452,1
ORD02540,2023-04-26,2023-05-07,2023-05-14,P0006,S009,455,1
ORD03325,2023-04-26,2023-05-05,2023-05-05,P0089,S008,133,0
ORD03529,2023-04-26,2023-05-03,2023-05-12,P0066,S020,384,1
ORD03578,2023-04-26,2023-05-01,2023-05-01,P0018,S011,157,0
ORD03691,2023-04-26,2023-05-05,2023-05-05,P0024,S010,194,0
ORD03768,2023-04-26,2023-05-11,2023-05-10,P0065,S011,457,0
ORD03872,2023-04-26,2023-05-05,2023-05-03,P0088,S011,469,0
ORD04233,2023-04-26,2023-05-06,2023-05-05,P0002,S007,419,0
ORD04997,2023-04-26,2023-05-08,2023-05-06,P0073,S011,221,0
ORD01664,2023-04-27,2023-05-04,2023-05-06,P0067,S014,203,1
ORD02141,2023-04-27,2023-05-05,2023-05-05,P0075,S001,16,0
ORD03024,2023-04-27,2023-05-04,2023-05-02,P0084,S005,493,0
ORD03090,2023-04-27,2023-05-02,2023-05-02,P0034,S020,212,0
ORD03218,2023-04-27,2023-05-02,2023-05-02,P0026,S015,32,0
ORD03233,2023-04-27,2023-05-12,2023-05-11,P0052,S013,478,0
ORD03607,2023-04-27,2023-05-02,2023-05-02,P0088,S019,372,0
ORD03941,2023-04-27,2023-05-07,2023-05-06,P0062,S017,389,0
ORD04196,2023-04-27,2023-05-11,2023-05-09,P0059,S004,251,0
ORD04241,2023-04-27,2023-05-02,2023-05-11,P0057,S011,68,1
ORD04312,2023-04-27,2023-05-07,2023-05-14,P0015,S006,417,1
ORD05000,2023-04-27,2023-05-12,2023-05-11,P0072,S012,426,0
ORD00672,2023-04-28,2023-05-11,2023-05-11,P0020,S003,105,0
ORD00714,2023-04-28,2023-05-09,2023-05-07,P0069,S011,14,0
ORD00730,2023-04-28,2023-05-07,2023-05-05,P0056,S004,448,0
ORD01364,2023-04-28,2023-05-12,2023-05-20,P0095,S015,403,1
ORD01448,2023-04-28,2023-05-08,2023-05-06,P0007,S011,474,0
ORD01651,2023-04-28,2023-05-04,2023-05-03,P0068,S013,305,0
ORD02073,2023-04-28,2023-05-10,2023-05-14,P0039,S005,232,1
ORD02244,2023-04-28,2023-05-05,2023-05-05,P0088,S017,94,0
ORD02587,2023-04-28,2023-05-05,2023-05-14,P0007,S003,138,1
ORD02956,2023-04-28,2023-05-13,2023-05-13,P0031,S019,77,0
ORD03171,2023-04-28,2023-05-03,2023-05-12,P0050,S006,246,1
ORD03806,2023-04-28,2023-05-05,2023-05-07,P0049,S002,253,1
ORD04395,2023-04-28,2023-05-11,2023-05-14,P0072,S005,89,1
ORD04620,2023-04-28,2023-05-13,2023-05-12,P0081,S012,91,0
ORD00443,2023-04-29,2023-05-10,2023-05-09,P0059,S017,392,0
ORD00757,2023-04-29,2023-05-12,2023-05-19,P0072,S001,233,1
ORD01881,2023-04-29,2023-05-13,2023-05-20,P0096,S003,395,1
ORD02568,2023-04-29,2023-05-13,2023-05-12,P0071,S008,191,0
ORD03022,2023-04-29,2023-05-11,2023-05-11,P0077,S018,327,0
ORD04776,2023-04-29,2023-05-06,2023-05-04,P0020,S010,160,0
ORD04849,2023-04-29,2023-05-06,2023-05-06,P0064,S001,226,0
ORD00403,2023-04-30,2023-05-15,2023-05-17,P0001,S014,119,1
ORD00689,2023-04-30,2023-05-09,2023-05-07,P0053,S003,141,0
ORD01406,2023-04-30,2023-05-15,2023-05-14,P0008,S010,198,0
ORD03071,2023-04-30,2023-05-12,2023-05-11,P0057,S019,487,0
ORD03972,2023-04-30,2023-05-06,2023-05-06,P0069,S015,226,0
ORD04450,2023-04-30,2023-05-11,2023-05-10,P0060,S003,479,0
ORD04652,2023-04-30,2023-05-14,2023-05-14,P0003,S003,414,0
ORD04774,2023-04-30,2023-05-13,2023-05-11,P0033,S008,57,0
ORD00745,2023-05-01,2023-05-07,2023-05-06,P0014,S009,58,0
ORD00774,2023-05-01,2023-05-11,2023-05-16,P0075,S014,71,1
ORD00837,2023-05-01,2023-05-10,2023-05-08,P0033,S017,459,0
ORD01153,2023-05-01,2023-05-09,2023-05-13,P0004,S013,135,1
ORD01162,2023-05-01,2023-05-09,2023-05-12,P0028,S014,150,1
ORD01892,2023-05-01,2023-05-16,2023-05-16,P0003,S015,265,0
ORD02483,2023-05-01,2023-05-15,2023-05-14,P0035,S015,21,0
ORD02637,2023-05-01,2023-05-09,2023-05-09,P0044,S010,91,0
ORD02650,2023-05-01,2023-05-16,2023-05-16,P0060,S010,86,0
ORD03380,2023-05-01,2023-05-13,2023-05-13,P0072,S001,496,0
ORD03719,2023-05-01,2023-05-16,2023-05-15,P0095,S005,435,0
ORD04567,2023-05-01,2023-05-12,2023-05-12,P0049,S011,316,0
ORD04586,2023-05-01,2023-05-14,2023-05-12,P0086,S014,193,0
ORD04653,2023-05-01,2023-05-15,2023-05-15,P0056,S020,391,0
ORD00386,2023-05-02,2023-05-16,2023-05-14,P0079,S007,333,0
ORD00727,2023-05-02,2023-05-14,2023-05-13,P0047,S009,104,0
ORD00900,2023-05-02,2023-05-14,2023-05-13,P0028,S012,278,0
ORD01345,2023-05-02,2023-05-16,2023-05-16,P0081,S003,238,0
ORD02401,2023-05-02,2023-05-08,2023-05-09,P0095,S003,423,1
ORD02569,2023-05-02,2023-05-07,2023-05-06,P0098,S005,122,0
ORD02981,2023-05-02,2023-05-12,2023-05-10,P0032,S006,414,0
ORD03559,2023-05-02,2023-05-16,2023-05-15,P0096,S020,64,0
ORD04376,2023-05-02,2023-05-12,2023-05-12,P0053,S003,315,0
ORD04661,2023-05-02,2023-05-10,2023-05-09,P0047,S004,402,0
ORD04905,2023-05-02,2023-05-10,2023-05-10,P0054,S003,341,0
ORD00059,2023-05-03,2023-05-14,2023-05-21,P0006,S019,172,1
ORD00925,2023-05-03,2023-05-11,2023-05-10,P0050,S020,43,0
ORD01431,2023-05-03,2023-05-09,2023-05-10,P0002,S007,182,1
ORD02124,2023-05-03,2023-05-15,2023-05-15,P0042,S006,77,0
ORD03336,2023-05-03,2023-05-15,2023-05-14,P0018,S001,132,0
ORD03729,2023-05-03,2023-05-14,2023-05-13,P0042,S009,202,0
ORD04087,2023-05-03,2023-05-08,2023-05-08,P0094,S014,281,0
ORD04125,2023-05-03,2023-05-14,2023-05-13,P0049,S006,326,0
ORD04612,2023-05-03,2023-05-18,2023-05-18,P0090,S016,424,0
ORD00071,2023-05-04,2023-05-18,2023-05-26,P0082,S016,140,1
ORD00180,2023-05-04,2023-05-18,2023-05-17,P0018,S004,32,0
ORD00351,2023-05-04,2023-05-19,2023-05-26,P0049,S009,47,1
ORD00524,2023-05-04,2023-05-16,2023-05-16,P0061,S012,310,0
ORD01783,2023-05-04,2023-05-16,2023-05-17,P0061,S001,348,1
ORD02742,2023-05-04,2023-05-14,2023-05-13,P0072,S018,18,0
ORD03229,2023-05-04,2023-05-11,2023-05-11,P0052,S011,451,0
ORD03261,2023-05-04,2023-05-17,2023-05-15,P0017,S016,376,0
ORD04122,2023-05-04,2023-05-12,2023-05-12,P0089,S007,371,0
ORD04270,2023-05-04,2023-05-11,2023-05-11,P0018,S009,416,0
ORD04834,2023-05-04,2023-05-13,2023-05-11,P0043,S010,345,0
ORD04872,2023-05-04,2023-05-18,2023-05-18,P0023,S002,42,0
ORD04942,2023-05-04,2023-05-17,2023-05-15,P0063,S012,63,0
ORD00319,2023-05-05,2023-05-14,2023-05-14,P0084,S008,449,0
ORD00339,2023-05-05,2023-05-18,2023-05-25,P0022,S019,81,1
ORD00438,2023-05-05,2023-05-15,2023-05-14,P0099,S015,407,0
ORD01467,2023-05-05,2023-05-10,2023-05-09,P0081,S016,371,0
ORD02134,2023-05-05,2023-05-13,2023-05-12,P0083,S016,365,0
ORD02797,2023-05-05,2023-05-20,2023-05-27,P0080,S005,357,1
ORD03088,2023-05-05,2023-05-14,2023-05-14,P0001,S014,267,0
ORD03146,2023-05-05,2023-05-20,2023-05-18,P0022,S010,260,0
ORD04081,2023-05-05,2023-05-14,2023-05-13,P0050,S019,218,0
ORD04684,2023-05-05,2023-05-20,2023-05-20,P0010,S018,34,0
ORD00424,2023-05-06,2023-05-17,2023-05-27,P0078,S003,38,1
ORD00949,2023-05-06,2023-05-21,2023-05-19,P0010,S016,360,0
ORD01322,2023-05-06,2023-05-16,2023-05-14,P0043,S011,18,0
ORD01526,2023-05-06,2023-05-12,2023-05-20,P0039,S002,362,1
ORD01690,2023-05-06,2023-05-11,2023-05-11,P0038,S018,202,0
ORD02353,2023-05-06,2023-05-19,2023-05-19,P0019,S020,290,0
ORD02598,2023-05-06,2023-05-13,2023-05-11,P0032,S015,92,0
ORD02968,2023-05-06,2023-05-15,2023-05-15,P0092,S014,293,0
ORD03409,2023-05-06,2023-05-16,2023-05-15,P0026,S012,29,0
ORD03725,2023-05-06,2023-05-12,2023-05-10,P0011,S015,172,0
ORD03808,2023-05-06,2023-05-21,2023-05-19,P0043,S008,129,0
ORD03956,2023-05-06,2023-05-11,2023-05-09,P0057,S007,350,0
ORD04465,2023-05-06,2023-05-16,2023-05-16,P0073,S015,395,0
ORD04580,2023-05-06,2023-05-20,2023-05-20,P0078,S001,239,0
ORD04818,2023-05-06,2023-05-12,2023-05-10,P0020,S008,110,0
ORD00342,2023-05-07,2023-05-21,2023-05-20,P0014,S016,79,0
ORD00468,2023-05-07,2023-05-16,2023-05-14,P0008,S008,401,0
ORD01134,2023-05-07,2023-05-22,2023-05-24,P0089,S008,43,1
ORD01313,2023-05-07,2023-05-22,2023-05-21,P0073,S018,218,0
ORD01598,2023-05-07,2023-05-12,2023-05-13,P0007,S011,348,1
ORD02042,2023-05-07,2023-05-22,2023-05-22,P0096,S010,396,0
ORD02988,2023-05-07,2023-05-19,2023-05-18,P0093,S020,67,0
ORD03639,2023-05-07,2023-05-22,2023-05-21,P0049,S003,132,0
ORD04255,2023-05-07,2023-05-18,2023-05-18,P0060,S019,476,0
ORD04322,2023-05-07,2023-05-12,2023-05-11,P0054,S017,163,0
ORD04332,2023-05-07,2023-05-12,2023-05-12,P0051,S019,384,0
ORD04351,2023-05-07,2023-05-21,2023-05-31,P0005,S019,399,1
ORD04400,2023-05-07,2023-05-22,2023-05-28,P0025,S012,173,1
ORD04522,2023-05-07,2023-05-15,2023-05-13,P0084,S012,313,0
ORD00719,2023-05-08,2023-05-18,2023-05-20,P0016,S020,481,1
ORD01187,2023-05-08,2023-05-22,2023-05-21,P0011,S012,15,0
ORD02477,2023-05-08,2023-05-22,2023-05-23,P0004,S003,327,1
ORD03107,2023-05-08,2023-05-19,2023-05-17,P0057,S019,169,0
ORD03440,2023-05-08,2023-05-17,2023-05-17,P0034,S007,218,0
ORD03580,2023-05-08,2023-05-15,2023-05-15,P0009,S013,485,0
ORD03629,2023-05-08,2023-05-15,2023-05-14,P0040,S018,78,0
ORD04307,2023-05-08,2023-05-21,2023-05-24,P0018,S007,152,1
ORD04475,2023-05-08,2023-05-18,2023-05-17,P0097,S016,207,0
ORD04808,2023-05-08,2023-05-23,2023-05-23,P0098,S017,393,0
ORD00612,2023-05-09,2023-05-14,2023-05-13,P0027,S005,395,0
ORD01886,2023-05-09,2023-05-17,2023-05-15,P0046,S018,469,0
ORD02262,2023-05-09,2023-05-19,2023-05-18,P0046,S017,52,0
ORD02350,2023-05-09,2023-05-19,2023-05-17,P0008,S006,210,0
ORD02603,2023-05-09,2023-05-20,2023-05-28,P0017,S017,422,1
ORD02684,2023-05-09,2023-05-23,2023-05-23,P0009,S001,93,0
ORD02801,2023-05-09,2023-05-21,2023-05-20,P0038,S003,494,0
ORD03031,2023-05-09,2023-05-20,2023-05-21,P0072,S015,40,1
ORD03790,2023-05-09,2023-05-21,2023-05-19,P0026,S016,258,0
ORD03895,2023-05-09,2023-05-16,2023-05-14,P0070,S005,130,0
ORD04129,2023-05-09,2023-05-15,2023-05-15,P0030,S001,399,0
ORD04426,2023-05-09,2023-05-17,2023-05-18,P0099,S006,26,1
ORD04647,2023-05-09,2023-05-15,2023-05-15,P0012,S013,351,0
ORD00871,2023-05-10,2023-05-22,2023-05-21,P0070,S001,423,0
ORD01699,2023-05-10,2023-05-16,2023-05-21,P0052,S006,51,1
ORD02027,2023-05-10,2023-05-25,2023-06-04,P0004,S009,451,1
ORD02086,2023-05-10,2023-05-20,2023-05-20,P0070,S014,146,0
ORD02308,2023-05-10,2023-05-16,2023-05-23,P0026,S016,126,1
ORD02560,2023-05-10,2023-05-21,2023-05-20,P0001,S004,44,0
ORD02725,2023-05-10,2023-05-21,2023-05-21,P0008,S001,393,0
ORD03164,2023-05-10,2023-05-18,2023-05-20,P0094,S013,316,1
ORD03569,2023-05-10,2023-05-24,2023-05-24,P0051,S005,257,0
ORD03999,2023-05-10,2023-05-23,2023-05-22,P0001,S011,51,0
ORD04378,2023-05-10,2023-05-20,2023-05-26,P0023,S012,397,1
ORD04500,2023-05-10,2023-05-19,2023-05-17,P0018,S020,22,0
ORD00830,2023-05-11,2023-05-16,2023-05-26,P0035,S006,37,1
ORD01306,2023-05-11,2023-05-18,2023-05-17,P0087,S003,96,0
ORD03096,2023-05-11,2023-05-24,2023-05-23,P0043,S011,409,0
ORD03278,2023-05-11,2023-05-23,2023-05-21,P0077,S015,74,0
ORD03468,2023-05-11,2023-05-18,2023-05-17,P0032,S017,331,0
ORD03477,2023-05-11,2023-05-19,2023-05-19,P0021,S008,20,0
ORD04507,2023-05-11,2023-05-16,2023-05-15,P0031,S003,42,0
ORD04745,2023-05-11,2023-05-22,2023-05-22,P0091,S016,103,0
ORD04971,2023-05-11,2023-05-19,2023-05-17,P0094,S004,334,0
ORD00309,2023-05-12,2023-05-27,2023-05-26,P0022,S016,385,0
ORD00791,2023-05-12,2023-05-22,2023-05-24,P0002,S002,486,1
ORD02225,2023-05-12,2023-05-22,2023-05-21,P0079,S005,352,0
ORD03764,2023-05-12,2023-05-19,2023-05-26,P0085,S019,363,1
ORD04177,2023-05-12,2023-05-21,2023-05-30,P0076,S010,323,1
ORD04311,2023-05-12,2023-05-21,2023-05-19,P0013,S018,108,0
ORD04910,2023-05-12,2023-05-26,2023-05-25,P0094,S017,135,0
ORD01083,2023-05-13,2023-05-27,2023-06-02,P0060,S006,459,1
ORD01480,2023-05-13,2023-05-25,2023-05-23,P0014,S014,454,0
ORD01615,2023-05-13,2023-05-21,2023-05-20,P0071,S010,70,0
ORD02142,2023-05-13,2023-05-26,2023-05-24,P0052,S012,254,0
ORD02188,2023-05-13,2023-05-27,2023-05-27,P0018,S009,71,0
ORD03437,2023-05-13,2023-05-24,2023-05-24,P0010,S011,124,0
ORD03588,2023-05-13,2023-05-25,2023-06-02,P0030,S015,401,1
ORD03802,2023-05-13,2023-05-22,2023-05-20,P0096,S006,365,0
ORD04548,2023-05-13,2023-05-27,2023-05-26,P0003,S008,195,0
ORD04664,2023-05-13,2023-05-19,2023-05-17,P0026,S007,341,0
ORD04698,2023-05-13,2023-05-24,2023-05-24,P0079,S012,212,0
ORD04817,2023-05-13,2023-05-26,2023-05-25,P0096,S013,388,0
ORD00199,2023-05-14,2023-05-22,2023-05-21,P0089,S015,479,0
ORD00446,2023-05-14,2023-05-25,2023-05-23,P0042,S011,172,0
ORD00453,2023-05-14,2023-05-19,2023-05-18,P0072,S006,393,0
ORD00660,2023-05-14,2023-05-27,2023-05-27,P0047,S018,210,0
ORD01054,2023-05-14,2023-05-26,2023-05-25,P0099,S008,442,0
ORD01124,2023-05-14,2023-05-24,2023-05-22,P0070,S018,19,0
ORD01728,2023-05-14,2023-05-21,2023-05-21,P0012,S018,57,0
ORD01901,2023-05-14,2023-05-25,2023-05-25,P0017,S006,474,0
ORD02051,2023-05-14,2023-05-20,2023-05-18,P0024,S002,253,0
ORD02290,2023-05-14,2023-05-23,2023-05-22,P0031,S012,173,0
